id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5Y35SjAfXjjG0sFQ3KOxmm,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,3
6Sq7ltF9Qa7SNFBsV5Cogx,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4
7CiDwKE62N6ey3LyG6s7xc,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,3
1zsPaEkglFvxjAhrM8yhpr,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
6uvh0In7u1Xn4HgxOfAn8O,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,4
3eX0NZfLtGzoLUxPNvRfqm,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,4
5BmB3OaQyYXCqRyN8iR2Yi,0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,4
7FlQk2gJ6TBrHHiidvdR2O,0.836,0.703,4,-3.554,0,0.0657,0.0845,0.0,0.138,0.902,94.048,4
6Xom58OOXk2SoU711L2IXO,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4
0hPRWztAIbNkt6GcFcLiqF,0.877,0.826,10,-3.75,0,0.206,0.122,1.05e-05,0.104,0.814,75.003,4
7ETjhPaIU4UmHOiimJBZz9,0.639,0.713,5,-4.368,0,0.0337,0.0539,0.0,0.102,0.717,86.1,4
0QHEIqNKsMoOY5urbzN48u,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,4
1IHWl5LamUGEuP4ozKQSXZ,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4
3rWDp9tBPQR9z6U5YyRSK4,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,4
5UXJzLFdBn6u9FJTCnoHrH,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,4
1N8TTK1Uoy7UvQNUazfUt5,0.73,0.785,8,-6.512,1,0.0554,0.0464,0.0216,0.111,0.649,94.094,4
6TT7B4MigCJCc0tqKYEpZC,0.574,0.44,0,-8.274,1,0.024,0.579,0.0,0.348,0.365,84.992,4
1wGpEisE7VmhhSazD8hZ5l,0.606,0.544,10,-7.968,0,0.0421,0.0285,4.88e-06,0.152,0.335,90.104,4
3qAJAUr7yc9bPDx4ESt6ND,0.555,0.832,11,-3.691,1,0.0412,0.28,0.0,0.0894,0.43,170.124,3
1wLNEMiUzwvRZz9XHCXhAE,0.596,0.544,4,-7.039,1,0.0341,0.391,3.06e-06,0.129,0.707,136.728,4
17js0w8GTkTUFGFM6PYvBd,0.758,0.812,4,-3.272,0,0.0854,0.188,0.0,0.0564,0.795,144.908,4
48UKTR66uUOT9LaUvooTNx,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,4
3sYBFUXTv0STUoUINx9Qe8,0.739,0.413,1,-6.709,1,0.0282,0.47,2.51e-05,0.131,0.649,139.921,4
6pPLhloHxLWiMlAT5Xn1gw,0.464,0.126,11,-16.383,1,0.0647,0.816,3.67e-06,0.559,0.181,103.176,4
2uuJs2nltcYFh9pkKP7bW4,0.599,0.646,6,-6.326,1,0.337,0.222,4.36e-06,0.128,0.638,176.153,4
2i2qDe3dnTl6maUE31FO7c,0.898,0.64,5,-8.796,0,0.255,0.0212,0.0,0.0919,0.68,149.988,4
2HbpYFQbairMoU2YFyOP2x,0.655,0.682,3,-4.562,1,0.0464,0.0392,0.0,0.67,0.525,124.306,4
63irPUP3xB74fHdw1Aw9zR,0.581,0.8,1,-2.613,1,0.411,0.154,0.0,0.0697,0.709,119.872,5
6d3rOaVzZshI2YRBl7WjQb,0.662,0.781,6,-3.294,1,0.0245,0.0957,8e-05,0.123,0.641,126.028,4
2c2tlXfEmLgUNvxngIi1qL,0.51,0.272,9,-13.763,0,0.0557,0.303,0.0,0.0958,0.435,143.984,4
24teIhDYO2RocTA2v5dY0r,0.675,0.725,4,-4.766,0,0.0334,0.0839,0.0,0.334,0.469,92.513,3
6BU1RZexmvJcBjgagVVt3M,0.776,0.431,4,-7.544,0,0.091,0.671,0.0,0.153,0.495,133.999,4
03NjizgksFxcj3JpxLh3vn,0.895,0.744,8,-7.046,0,0.26,0.38,0.0,0.155,0.924,146.02,4
0MHFbqdlWzAkgO8p7pkfMb,0.723,0.697,7,-3.643,1,0.215,0.161,0.0,0.0814,0.858,159.01,3
11kskoMyNDumaR30CI6rRv,0.575,0.842,7,-5.058,1,0.0348,0.00683,0.0,0.279,0.665,111.995,4
7FmYn9e7KHMXcxqGSj9LjH,0.662,0.357,4,-14.064,1,0.154,0.553,0.00129,0.0837,0.124,125.966,4
0c8K5IUrmVlieC0Fc0d8tV,0.564,0.412,8,-9.23,0,0.0274,0.554,0.0,0.151,0.29,144.689,4
4fnNBPN9W6AoOYSQS3FJxT,0.724,0.68,5,-6.822,1,0.117,0.275,9.91e-05,0.11,0.777,159.919,4
6qyS9qBy0mEk3qYaH8mPss,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,4
7ETprIldSufrqcGF8MSBCZ,0.51,0.644,6,-5.567,1,0.0341,0.0821,0.0,0.191,0.293,76.001,4
6FV7NwOQRCdoELuURBl91S,0.897,0.627,8,-6.235,1,0.195,0.138,0.0,0.0888,0.892,139.949,4
200x8ONbPfFzByUr3fVz46,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,4
6b8LUVmacXlMUl4wRtCD2S,0.494,0.653,7,-6.493,1,0.0632,0.0441,1.42e-05,0.0898,0.336,153.97,4
1RGlfmdvcfatN0ZLOmzanS,0.571,0.567,8,-6.873,1,0.0994,0.431,0.0,0.129,0.967,165.332,3
6WfxIJKmYRSpsBJv0tEAKX,0.793,0.449,0,-7.212,1,0.047,0.763,0.0,0.165,0.322,108.937,4
2RJAKIw6nIkgZVsAIKhmqz,0.633,0.548,5,-5.634,0,0.0467,0.269,0.0,0.16,0.35,160.011,4
6TSO4hwz9WGrEUY7ABGVim,0.428,0.443,2,-8.955,0,0.101,0.525,1.76e-05,0.219,0.2,87.934,4
0vA6Nhloi5UX2jmqX5Tvk9,0.395,0.241,3,-11.555,0,0.045,0.948,0.000418,0.117,0.248,77.873,4
2biZJ6YK8Pz1bUby8VDV3Q,0.672,0.981,1,-1.252,1,0.181,0.0302,2.36e-05,0.648,0.694,95.014,4
29YW2xXlo6Pc6M0SBTCXYN,0.704,0.504,1,-6.749,1,0.223,0.0405,0.000422,0.139,0.0713,82.537,4
3jRZg6U0m9Ir115Wt66ebU,0.611,0.723,7,-6.571,1,0.213,0.218,0.0,0.0715,0.669,195.181,3
4d4ZXH4dr5bYfgErHiZCX2,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-06,0.128,0.495,130.058,3
6tRneEcItwpSxBtqgem5Dr,0.469,0.713,0,-5.619,0,0.0461,0.0869,0.000188,0.129,0.267,154.994,4
6gfUOprNMeD8amncMOSFl0,0.431,0.899,1,-2.88,1,0.135,0.000546,0.000432,0.346,0.553,85.019,4
3ZspsXF6kzNV9NnINGNVJ9,0.806,0.439,1,-7.139,0,0.364,0.0547,0.0,0.156,0.311,81.088,4
37J6sYIBny0g0YJi88FPnc,0.653,0.398,8,-9.519,1,0.0284,0.64,0.000142,0.0944,0.438,133.037,4
0HrWshW3SuFJ6nKS9ba9Mh,0.83,0.644,10,-5.431,0,0.407,0.0298,0.0,0.11,0.227,155.103,4
5XUuldRjPXcP5QxyEN4IXT,0.546,0.898,2,-3.067,0,0.162,0.0266,0.0,0.129,0.639,173.17,4
2VmeNiaRsq0Z2gcMcQvHb8,0.763,0.767,5,-4.181,0,0.201,0.4,0.0,0.127,0.725,87.502,3
1LvU6IFqQnXOIwJyBDb2io,0.752,0.679,11,-6.453,1,0.0391,0.0853,0.0,0.28,0.704,127.945,4
2Hh3ETdQKrmSI3QS0hme7g,0.684,0.671,7,-4.392,0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,4
1ri9ZUkBJVFUdgwzCnfcYs,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,4
7Fege3yv4dvehB3NdRBGwI,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4
5pyoxDZ1PX0KxBxiRVxA4U,0.693,0.887,1,-5.039,0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,4
28n8z9IQKyjMPxmvYMBqZa,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,4
2nwmt5R9QX7iyobL1PSyJl,0.311,0.449,5,-7.754,1,0.0335,0.681,0.0,0.145,0.444,106.783,5
3dvXRk7TZ929m21p49RR5P,0.593,0.576,2,-10.331,1,0.032,0.526,0.718,0.0827,0.559,109.935,4
4zTSSrtsaVVjT3RZKQ1Gqn,0.921,0.927,11,-3.025,1,0.104,0.284,0.0033,0.72,0.797,129.971,4
1HvTxgCj0mTzQlEo0zLvFb,0.684,0.545,1,-6.885,1,0.121,0.159,0.0,0.102,0.407,143.049,4
2lmWwBLVJ2P0HX491zkYws,0.712,0.684,7,-4.887,1,0.0512,0.548,0.0,0.168,0.513,130.038,4
4VkRQSpG16JxrXaVlNyWdX,0.252,0.0823,5,-27.338,1,0.0344,0.951,0.928,0.0857,0.0381,67.238,4
221qmpQeBNV87sUjQeUTVH,0.693,0.67,2,-3.537,0,0.0345,0.0958,0.00857,0.432,0.084,119.907,4
24lvdbt9pS7DFEjhEWSl49,0.558,0.311,4,-9.582,0,0.0288,0.887,0.0,0.118,0.415,95.978,4
1mw0RgNXIpYRyyCdBQbLgA,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,4
28JBD8p18xNuOfyV7Cotdn,0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,3
31mzt4ZV8C0f52pIz1NSwd,0.653,0.474,5,-10.899,0,0.103,0.312,6.65e-06,0.119,0.361,85.024,4
4h5x3XHLVYFJaItKuO2rhy,0.624,0.433,6,-9.572,1,0.0467,0.837,0.0294,0.113,0.589,124.979,4
56hioFjQ0DXrdn04hZcFgG,0.661,0.352,4,-14.077,1,0.117,0.571,0.00147,0.0884,0.13,125.934,4
40Fmr4mXhz4PtrMAPTnoXB,0.512,0.186,0,-16.028,1,0.0373,0.904,0.0281,0.11,0.191,59.677,4
42LY6qYxu3L6nJ7Dt72gNy,0.845,0.455,3,-9.857,1,0.045,0.0625,6.41e-05,0.108,0.65,105.0,4
5RQKSb1oqK7bAkuNpu1NSC,0.675,0.611,8,-7.139,1,0.0261,0.593,0.0,0.117,0.532,95.074,3
1t8sqIScEIP0B4bQzBuI2P,0.838,0.823,8,-3.929,0,0.164,0.0864,7.12e-05,0.156,0.759,94.024,4
1PNF8TGeKgU0SbW3guKg0f,0.339,0.085,1,-22.814,1,0.0398,0.834,0.874,0.11,0.0385,129.904,1
2FWeNvUo79OeiHWoR1bUsO,0.665,0.666,9,-7.009,1,0.429,0.0331,0.0,0.0841,0.844,164.205,4
0pNFrM5L0te1EXGxveeYiR,0.451,0.691,9,-5.395,1,0.0374,0.421,0.0,0.338,0.354,143.997,4
5iu3rl4feYeRgR1DW0ydNU,0.631,0.348,10,-10.285,1,0.0343,0.926,8.87e-05,0.295,0.32,110.019,4
7lCunNFGAmsaYUWIQR53G2,0.55,0.91,1,-4.24,1,0.116,0.0364,0.00593,0.104,0.639,159.952,4
5JS1gz9zP4GTy0LZYvSeUK,0.884,0.423,6,-10.181,0,0.275,0.115,0.0,0.0895,0.259,95.753,4
4JdYapRlYv67LnjrkDhZVX,0.209,0.142,3,-11.37,1,0.0416,0.902,0.95,0.0945,0.0386,71.02,3
4a1oIFgu01B2nafpOHgvHZ,0.55,0.0381,7,-16.288,1,0.0367,0.841,0.0,0.111,0.253,130.779,4
2JltnZUDzrxKuwNjkK5N6Q,0.342,0.463,6,-11.716,1,0.0354,0.0101,0.000712,0.12,0.187,85.05,4
46s57QULU02Voy0Kup6UEb,0.908,0.546,8,-10.491,0,0.323,0.0127,0.0,0.0707,0.225,131.016,4
5u4hhtZ7f4rWkMZEZcTKrH,0.747,0.616,3,-9.76,0,0.0324,0.176,0.116,0.143,0.908,131.975,4
4Wos0h9ECU2Z3oJMTQxpbc,0.672,0.803,3,-5.061,0,0.049,0.0111,0.0,0.0782,0.578,120.058,4
3K56RPWS4q200IwHiIZcUD,0.855,0.59,9,-8.55,1,0.0751,0.28,0.0982,0.149,0.283,110.016,4
6G12ZafqofSq7YtrMqUm76,0.873,0.695,0,-4.207,0,0.0459,0.419,1.23e-06,0.211,0.823,131.963,4
1r8ZCjfrQxoy2wVaBUbpwg,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,4
5FX30idriKlEIRYTxpNf65,0.656,0.964,6,-2.087,0,0.0964,0.123,0.813,0.78,0.965,114.007,4
4jTs7ny5eSRnKTzxdrFv5I,0.466,0.676,8,-8.097,1,0.38,0.241,0.00318,0.224,0.333,81.227,4
7wdwIaXUuzlu1grzWMFRJm,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4
7qTaDOcld0VmBWXnkbUj45,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,4
51NYFGDXYKS4FkRqkw98hx,0.763,0.912,1,-3.788,1,0.0728,0.0239,7.76e-06,0.176,0.699,123.003,4
559YUIWxUc8Mx4lsla13Ff,0.711,0.752,7,-7.574,0,0.2,0.191,0.0106,0.338,0.528,145.047,4
3c9kVsKF68xMzlS0NikVn3,0.324,0.863,10,-3.716,0,0.123,0.000109,0.0,0.311,0.394,177.985,4
1Ip5p31SowqjJLo2ss1afJ,0.62,0.468,0,-7.492,1,0.04,0.619,0.0,0.322,0.646,149.855,4
1veHwv1HPwzOvlhs5jPxeP,0.306,0.121,1,-17.118,0,0.0396,0.863,0.0,0.167,0.238,159.08,3
2TktkzfozZifbQhXjT6I33,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3
2B664ulJSVBd6B8SAY3Wux,0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017,4
4yQybo5ZwpAH1P8y5xNorb,0.828,0.619,9,-7.165,0,0.119,0.379,0.0,0.196,0.833,124.034,4
2WzAAerBvZvvFXgUpSwHZ9,0.633,0.433,1,-8.833,1,0.229,0.0053,0.28,0.145,0.373,122.088,4
0lREs0EdgrMQQKw00yx0Ct,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,4
3Jm4jlq8Tl9ejmyVBwmSQ2,0.854,0.695,11,-7.714,0,0.0702,0.287,0.0,0.0764,0.661,124.082,4
2vgUijXOTRMnWXDtvgMp2b,0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,4
0iade05WRF2AsjkRHDXz0v,0.443,0.46,1,-10.971,1,0.0636,0.624,0.000229,0.103,0.256,158.366,3
6HBRLaSQ7NB8MNlaqzYen1,0.675,0.726,2,-6.459,1,0.0461,0.105,0.0,0.153,0.671,124.872,4
3baPniPXS0iEII8rDUJdYP,0.828,0.726,10,-6.389,0,0.0419,0.106,0.00101,0.103,0.67,113.017,4
72yP0DUlWPyH8P7IoxskwN,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,4
0yhduE0AtElWqyPkgeSMja,0.713,0.838,5,-4.538,1,0.0383,0.411,2.94e-05,0.0867,0.909,163.988,3
0rwOtnvfoBHa443aTwjSlu,0.885,0.332,1,-8.62,1,0.848,0.0185,0.0,0.119,0.423,141.849,4
7GARzfC1mwhDuk4t9WOACq,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4
7tthSTXf5hvLdzW8fb2Kzy,0.592,0.796,6,-5.59,1,0.0284,0.0769,0.0,0.103,0.512,132.029,4
6OzUIp8KjuwxJnCWkXp1uL,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,4
2tTmW7RDtMQtBk7m2rYeSw,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
2vB9ME0oZwfTGAUMC71CaT,0.632,0.863,0,-5.21,1,0.0446,0.0449,1.01e-06,0.13,0.731,101.976,4
2eFije7gUh0N0NcmvHKOVp,0.218,0.104,1,-40.547,1,0.0878,0.876,0.84,0.112,0.094,49.832,4
5eUpUFdFaAeovPau6lQkqK,0.364,0.745,8,-3.293,1,0.0596,0.146,0.0,0.0887,0.785,203.912,4
7AMGgAPFczs3wJgMqu6Eqi,0.663,0.731,1,-7.335,1,0.0338,0.00892,0.0502,0.293,0.356,97.025,4
32GHYtVVAsYNQGafHrrRxv,0.446,0.734,6,-9.75,0,0.0374,8.24e-06,0.0492,0.564,0.545,178.182,4
2hLXUbsOU9cDb9RFva9FYr,0.771,0.707,2,-6.404,0,0.055,0.389,0.0,0.0745,0.317,127.963,4
0oWraSo5ASJ0h1BEagTyEw,0.519,0.617,7,-4.287,1,0.0313,0.0387,0.0,0.401,0.222,147.708,3
5LYMamLv12UPbemOaTPyeV,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,4
0OLLsFyVPrjI3iL03lDFXk,0.609,0.515,7,-9.843,0,0.0486,0.539,0.0839,0.0722,0.853,152.787,3
3jfywRZH6cB2iLyKqo4EZd,0.663,0.502,5,-7.07,1,0.0285,0.791,0.0,0.105,0.371,143.969,4
6Rpbzk2LC8xWZI93RyodAq,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
0VO8gYVDSwM1Qdd2GsMoYK,0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,4
6k9zUQ7Gngrs8ULzQOyDDV,0.723,0.617,0,-3.69,0,0.0497,0.421,0.0,0.109,0.973,150.075,3
6txvQu0zUbiqG24A8XMLnK,0.609,0.94,10,-6.097,1,0.0617,0.00124,0.269,0.15,0.238,128.001,4
72iyEnh9p6PoyJoEnAJDjO,0.765,0.428,2,-2.789,1,0.0492,0.0249,0.92,0.297,0.422,100.006,4
7s8fHKMNgyGbSfGZd1fCw3,0.718,0.17,1,-13.496,1,0.367,0.242,0.0,0.103,0.0912,107.931,5
7r1MqPAD09w24mCUUbxiCI,0.551,0.37,5,-10.194,0,0.0551,0.87,0.0,0.122,0.241,137.265,4
5NIYDn44f2HrODHWgs33YM,0.34,0.0313,10,-26.512,1,0.0582,0.988,0.0465,0.0998,0.0537,97.031,4
3FD23QWCO0aP7fzKXHCDE8,0.282,0.302,2,-11.513,1,0.0344,0.0944,2.07e-06,0.0726,0.19,78.881,4
52wlhIULOeaxZpzuTYrVlt,0.622,0.304,0,-8.741,0,0.0407,0.425,2.66e-05,0.133,0.224,92.542,4
7jrMFjEq0t09f7m3HnnWXl,0.561,0.928,6,-5.812,0,0.0371,0.087,0.894,0.332,0.182,125.988,4
7udjTmsTZqdB1xLOHGJ8dM,0.945,0.759,1,-5.971,1,0.0865,0.231,0.651,0.0989,0.688,127.024,4
0PlzctO0nv2sSIFmqDSE6h,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4
5gukv8x9eP58gFy2OcZEBQ,0.534,0.493,0,-6.818,1,0.0316,0.286,0.0,0.0889,0.232,79.97,4
1DxEbt6OSbrkRthk6pjZue,0.838,0.79,6,-1.602,0,0.108,0.431,3.33e-06,0.184,0.962,92.927,4
2KLwPaRDOB87XOYAT2fgxh,0.749,0.63,4,-6.652,0,0.116,0.0623,0.0,0.353,0.445,122.03,4
6Ole34qqbgkZ60IyrcVm7e,0.727,0.839,2,-4.781,1,0.184,0.01,3.63e-06,0.177,0.338,95.485,4
67IECOggWzBnCERhbOlTRp,0.655,0.782,8,-6.825,1,0.392,0.0105,0.00367,0.12,0.372,167.003,4
3jc0jdopFsv3dYz5uo8OCr,0.482,0.0191,4,-28.939,1,0.0348,0.975,5.61e-05,0.114,0.333,99.151,4
30TZy1etY3FAGBDGS58hRj,0.602,0.48,5,-7.122,1,0.0323,0.684,0.0,0.0951,0.513,138.062,4
0hquQWY3xvYqN4qtiquniF,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,4
2leovgVrJjIhnm85tKTemI,0.535,0.314,3,-10.563,1,0.0491,0.839,7.33e-05,0.104,0.301,150.065,4
2WrldKXSBVbNNm3A9vJryi,0.786,0.475,1,-10.902,1,0.248,0.0919,9.6e-06,0.176,0.264,135.0,4
4FjYDIaDlu3xf8JQrfgTBW,0.609,0.573,9,-8.514,1,0.0955,0.21,0.0,0.218,0.483,153.995,4
1jOgJN75btuUONIdf57vHz,0.811,0.528,11,-7.278,0,0.275,0.291,0.0,0.0787,0.635,166.084,4
2Qn6WHJrY5Im82Jux8FboH,0.735,0.501,11,-11.257,0,0.167,0.627,0.0013,0.104,0.551,92.031,4
28GCbKgjlVD9eDmasGbe0T,0.714,0.645,10,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,4
6rG1DdPCTzGibgHliYJ4ws,0.565,0.333,7,-11.613,1,0.107,0.68,0.00109,0.111,0.301,85.786,4
0OXdfW3Q6VJGpg1k5Ik1SW,0.611,0.863,11,-4.969,0,0.0346,0.0105,3.17e-06,0.255,0.837,141.044,4
2VtgzixdB967bHDNu5A1nh,0.709,0.734,1,-5.027,1,0.125,0.0411,0.0,0.346,0.245,143.087,4
3CRbCuucscl5CNGhvU5090,0.7,0.799,3,-4.185,1,0.0392,0.246,0.0,0.124,0.79,119.295,4
1c2hJSwcCfoPEw1su83Sw0,0.53,0.612,7,-4.286,1,0.0331,0.0403,0.0,0.393,0.264,148.009,3
3qx4POjFiODHPwCBjq8IEW,0.639,0.516,0,-4.418,1,0.0296,0.391,0.0,0.259,0.759,94.931,4
2DtUUBwYwEzKMTMDrc5EiO,0.871,0.372,0,-9.077,0,0.0413,0.253,1.6e-06,0.104,0.608,110.011,4
25wdC7CJmCJPgnKw9rYquJ,0.601,0.92,5,-4.802,0,0.0505,0.000735,0.0,0.0998,0.537,88.014,4
5gtcKzuYZStBLhudEtrS4M,0.818,0.445,11,-14.573,0,0.0475,0.0796,0.0348,0.116,0.264,119.972,4
4qgMPzf9QOETWQFUcFkHD4,0.569,0.325,7,-9.66,0,0.0376,0.67,0.0,0.141,0.274,122.051,3
7rp5s1fEFuu42FoeHrrPyx,0.571,0.744,6,-5.336,0,0.0565,0.336,0.0,0.0907,0.839,108.703,3
4XKXphKH76W4zNpkgFS5o2,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4
2QJEVdIX5xuBGrDSpPjocC,0.382,0.222,8,-24.021,0,0.0325,0.929,0.901,0.0863,0.212,75.048,4
5w9upngVRHNjdZcRC7Xxr2,0.685,0.827,10,-7.745,1,0.224,0.138,0.00207,0.374,0.586,133.93,4
0NO2zL0kw8sGGnaMvHKAZF,0.765,0.872,1,-5.863,1,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,4
1UdzJEpgJxtuXAlCOvD4S0,0.453,0.673,8,-5.649,1,0.144,0.32,0.0,0.131,0.266,92.06,4
3qoJowHPbi2Kamj3MBxvul,0.823,0.815,10,-3.368,1,0.0623,0.38,0.0617,0.0951,0.602,94.988,4
0dlP9SnqQa5k1A9mReybFb,0.914,0.696,11,-4.482,0,0.134,0.00225,7.97e-05,0.0979,0.572,130.028,4
4uxhJp1bmlq4CbcIdazq5s,0.884,0.447,0,-12.783,1,0.0736,0.753,5.89e-05,0.1,0.979,119.995,4
0W4N0KzHKWQp2Wn1Mf6uMa,0.587,0.781,5,-7.602,0,0.055,0.000116,2.02e-05,0.102,0.723,149.982,4
1WHml9IbQkFUtVz8ZXEkUb,0.603,0.671,5,-4.008,1,0.0761,0.145,0.0,0.0525,0.662,138.77,3
7nEARFErrSyOqWe9ohkGxQ,0.786,0.569,8,-9.362,0,0.0396,0.499,7.07e-06,0.116,0.85,110.039,4
4At5UqkhN2soNreIhYdx5X,0.584,0.545,3,-8.559,0,0.0312,0.71,0.0,0.154,0.504,159.895,3
2QhwiiYs6JvW4NJIsJEKIJ,0.825,0.841,11,-4.714,0,0.0404,0.067,8.81e-06,0.305,0.876,131.89,4
0Pq8CSHDXInMK8atOkWSAv,0.788,0.603,5,-6.959,0,0.1,0.00439,0.000232,0.144,0.216,142.943,4
4XAAxqgd94HLvDQWc0EkDa,0.374,0.0453,7,-22.595,1,0.0425,0.914,0.0244,0.153,0.202,120.593,4
3WtymOJb6mGqTzU9wlRzck,0.701,0.628,6,-5.026,1,0.293,0.243,0.0,0.333,0.777,189.893,3
3sa06xVNmLLYIxdNNmVQN8,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4
5Hp4xFihdOE2dmDzxWcBFb,0.662,0.848,0,-4.338,0,0.0346,0.0932,7.62e-06,0.241,0.773,123.041,4
79gv58G6usuURwl6TlmBTu,0.601,0.836,1,-3.42,0,0.0342,0.0974,0.0,0.106,0.338,127.934,4
62ZAFyVwbc9f2M8qCW1qJr,0.615,0.965,11,-2.288,0,0.0903,0.000244,0.000945,0.11,0.721,140.106,4
37S1u9dpiGeBO80Lk9msLy,0.662,0.516,2,-5.143,0,0.0375,0.0167,0.0003,0.134,0.181,87.099,4
19BoXyNUZB8M9PgAyMHVRg,0.776,0.824,7,-5.117,0,0.039,0.0871,0.0538,0.184,0.771,125.027,4
5x3RvunGAJ3Ws7r5yhFKeB,0.651,0.423,7,-11.99,1,0.0494,0.057,0.0,0.186,0.782,143.894,4
0IGpYzIRYza9qAdhFUQrU9,0.641,0.628,0,-6.67,0,0.0319,0.0424,0.0,0.118,0.36,89.868,4
6TlpBKJOHZMT7r8TBNDmdy,0.196,0.621,10,-27.949,0,0.057,0.901,0.309,0.112,0.0384,141.915,4
0E0kxko3i9b5JxxMoGH3At,0.525,0.427,4,-7.282,1,0.032,0.0828,0.0,0.144,0.305,129.982,4
7Jm3djY1b8YnK4foD6J2oD,0.728,0.699,9,-5.041,1,0.0445,0.301,0.0,0.251,0.701,150.839,3
3j1xkzTW8owIphkWV51V9s,0.542,0.82,8,-6.073,1,0.0432,0.000682,0.000136,0.0561,0.702,124.85,4
7naseusM9pguk5GYGzYQCn,0.569,0.325,7,-9.66,0,0.0376,0.67,0.0,0.141,0.274,122.051,3
1CcCntDuVJpjqkJhYGhuMw,0.769,0.724,11,-5.12,1,0.0864,0.548,0.0,0.161,0.464,110.659,5
2LYeGSaYKRYwgz4lvnG6mL,0.57,0.548,10,-5.688,1,0.0445,0.756,0.0,0.0976,0.813,106.791,3
4jiYaQVHzMfKhEeLypWpNO,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,4
6MlIIJwO4FxnOlrpOrS4hU,0.679,0.69,11,-10.582,0,0.0732,0.472,0.904,0.181,0.136,112.478,4
65v99AWZyNz3aRmfrT2I7N,0.682,0.633,4,-6.213,1,0.239,0.307,0.0328,0.112,0.601,123.259,5
4wJXlFV0oh88ktxE54uqKE,0.493,0.664,2,-6.354,1,0.261,0.521,0.0,0.122,0.694,169.867,4
24MMjyA3NLqCsDJfsn51eg,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,4
